track pitch start end duration velocity
0 A4 92.7816 92.9373 0.1557 44
0 F#2 92.9045 92.9660 0.0615 42
0 D2 92.9045 92.9906 0.0861 79
0 B1 93.0275 93.0889 0.0615 106
0 F#3 93.0275 93.0971 0.0697 46
0 F#2 93.0275 93.1012 0.0738 44
0 D2 93.0275 93.1135 0.0861 90
0 A#5 93.0275 93.1709 0.1434 44
0 A#2 93.2734 93.3553 0.0820 46
0 A4 93.2734 93.4004 0.1270 36
0 F#2 93.3963 93.4537 0.0574 42
0 B1 93.5193 93.5767 0.0574 106
0 F#2 93.5193 93.6053 0.0861 44
0 A#2 93.7652 93.8471 0.0820 46
0 A4 93.7652 93.9045 0.1393 44
0 F#2 93.8881 93.9455 0.0574 42
0 F#3 94.0111 94.0685 0.0574 46
0 B1 94.0111 94.0726 0.0615 106
0 F#2 94.0111 94.0808 0.0697 44
0 D2 94.0111 94.0889 0.0779 90
0 A#5 94.0111 94.1504 0.1393 44
0 A#2 94.2570 94.3389 0.0820 46
0 A4 94.2570 94.3635 0.1066 36
0 F#2 94.3799 94.4373 0.0574 42
0 F#2 94.5029 94.5603 0.0574 44
0 B1 94.5029 94.5685 0.0656 106
0 A#2 94.7488 94.8144 0.0656 46
0 A4 94.7488 94.9045 0.1557 44
0 F#2 94.8717 94.9332 0.0615 42
0 B1 94.9947 95.0562 0.0615 106
0 F#3 94.9947 95.0644 0.0697 46
0 F#2 94.9947 95.0685 0.0738 44
0 D2 94.9947 95.0808 0.0861 90
0 A#5 94.9947 95.1381 0.1434 44
0 A#2 95.2406 95.3226 0.0820 46
0 A4 95.2406 95.3676 0.1270 36
0 F#2 95.3635 95.4209 0.0574 42
0 B1 95.4865 95.5439 0.0574 106
0 F#2 95.4865 95.5726 0.0861 44
0 A#2 95.7324 95.8144 0.0820 46
0 A4 95.7324 95.8717 0.1393 44
0 F#2 95.8553 95.9127 0.0574 42
0 F#3 95.9783 96.0357 0.0574 46
0 B1 95.9783 96.0398 0.0615 106
0 F#2 95.9783 96.0480 0.0697 44
0 D2 95.9783 96.0562 0.0779 90
0 A#5 95.9783 96.1176 0.1393 44
0 A#2 96.2242 96.3062 0.0820 46
0 A4 96.2242 96.3308 0.1066 36
0 F#2 96.3471 96.4045 0.0574 42
0 F#2 96.4701 96.5275 0.0574 44
0 B1 96.4701 96.5357 0.0656 106
0 A#2 96.7160 96.7816 0.0656 46
0 A4 96.7160 96.8717 0.1557 44
0 F#2 96.8389 96.9004 0.0615 42
0 B1 96.9619 97.0234 0.0615 106
0 F#3 96.9619 97.0316 0.0697 46
0 F#2 96.9619 97.0357 0.0738 44
0 D2 96.9619 97.0480 0.0861 90
0 A#5 96.9619 97.1053 0.1434 44
0 A#2 97.2078 97.2898 0.0820 46
0 D2 97.2078 97.2939 0.0861 90
0 A4 97.2078 97.3348 0.1270 36
0 F#2 97.3307 97.3881 0.0574 42
0 D2 97.3307 97.4168 0.0861 90
0 B1 97.4537 97.5111 0.0574 106
0 F#3 97.4537 97.5316 0.0779 49
0 C#3 97.4537 97.5398 0.0861 85
0 F#3 97.5767 97.6545 0.0779 18
0 A#4 97.5767 97.6750 0.0984 45
0 F#3 97.6996 97.7775 0.0779 23
0 A#2 97.6996 97.7816 0.0820 46
0 A#5 97.6996 97.7980 0.0984 45
0 F#2 97.8226 97.8799 0.0574 42
0 F#3 97.8226 97.9004 0.0779 18
0 A#4 97.8226 97.9127 0.0902 45
0 B1 97.9455 98.0070 0.0615 106
0 F#2 97.9455 98.0152 0.0697 44
0 F#3 97.9455 98.0234 0.0779 47
0 D2 97.9455 98.0234 0.0779 90
0 A#4 98.0685 98.1463 0.0779 45
0 F#3 98.0685 98.1463 0.0779 18
0 F#3 98.1914 98.2693 0.0779 23
0 A#2 98.1914 98.2734 0.0820 46
0 A#5 98.1914 98.2816 0.0902 45
0 F#2 98.3144 98.3717 0.0574 42
0 F#3 98.3144 98.3922 0.0779 18
0 A#4 98.3144 98.3922 0.0779 45
0 F#2 98.4373 98.4947 0.0574 44
0 B1 98.4373 98.5029 0.0656 106
0 F#3 98.4373 98.5152 0.0779 49
0 A#4 98.5603 98.6340 0.0738 45
0 F#3 98.5603 98.6381 0.0779 18
0 A#2 98.6832 98.7488 0.0656 46
0 F#3 98.6832 98.7611 0.0779 23
0 A#5 98.6832 98.7775 0.0943 45
